folio,tag,meta_left,scribal,line_text,word_index,original_word,cleaned_word,unified_word,has_markup,ambiguity_notes
f105v,f105v.P.21;H,f105v.P.21,H,ykeeo.daiim.sheey.qokaiin.cheotdaiin.qoekeeykeody.qopaiin.or.aiikam,1,ykeeo.daiim.sheey.qokaiin.cheotdaiin.qoekeeykeody.qopaiin.or.aiikam,ykeeo.daiim.sheey.qokaiin.cheotdaiin.qoekeeykeody.qopaiin.or.aiikam,ykeeo.daiim.sheey.qokaiin.cheotdaiin.qoekeeykeody.qopaiin.or.aiikam,False,many_dots
f105v,f105v.P.22;H,f105v.P.22,H,daiin.cheodaiin.chedal.air.okaiin.cheey,1,daiin.cheodaiin.chedal.air.okaiin.cheey,daiin.cheodaiin.chedal.air.okaiin.cheey,daiin.cheodaiin.chedal.air.okaiin.cheey,False,many_dots
f105v,f105v.P.23;H,f105v.P.23,H,tcholkaiin.odal.kl.chees.aiiin.shees.qopdaiin.chodr.alkeey.paradam,1,tcholkaiin.odal.kl.chees.aiiin.shees.qopdaiin.chodr.alkeey.paradam,tcholkaiin.odal.kl.chees.aiiin.shees.qopdaiin.chodr.alkeey.paradam,tcholkaiin.odal.kl.chees.aiiin.shees.qopdaiin.chodr.alkeey.paradam,False,many_dots
f105v,f105v.P.24;H,f105v.P.24,H,alcheey.okaiin.otar.oto.daiin.ckheol.lkol.fchedypaiin,1,alcheey.okaiin.otar.oto.daiin.ckheol.lkol.fchedypaiin,alcheey.okaiin.otar.oto.daiin.ckheol.lkol.fchedypaiin,alcheey.okaiin.otar.oto.daiin.ckheol.lkol.fchedypaiin,False,many_dots
f105v,f105v.P.25;H,f105v.P.25,H,kchdaldy.alfo.lfcheedy.ofaiis.opchey.fchedy.qotor.oeeeodr.qopar.aifhhy.dl,1,kchdaldy.alfo.lfcheedy.ofaiis.opchey.fchedy.qotor.oeeeodr.qopar.aifhhy.dl,kchdaldy.alfo.lfcheedy.ofaiis.opchey.fchedy.qotor.oeeeodr.qopar.aifhhy.dl,kchdaldy.alfo.lfcheedy.ofaiis.opchey.fchedy.qotor.oeeeodr.qopar.aifhhy.dl,False,many_dots
f105v,f105v.P.26;H,f105v.P.26,H,lkl.sheeodees.otaiin.otar.otal.or.aiin.chedor.alkaiin.chs.alkaiin.ry,1,lkl.sheeodees.otaiin.otar.otal.or.aiin.chedor.alkaiin.chs.alkaiin.ry,lkl.sheeodees.otaiin.otar.otal.or.aiin.chedor.alkaiin.chs.alkaiin.ry,lkl.sheeodees.otaiin.otar.otal.or.aiin.chedor.alkaiin.chs.alkaiin.ry,False,many_dots
f105v,f105v.P.27;H,f105v.P.27,H,sheoe.arxor.eesy.qopcheoain.orkchdy.daiin.oteedy.kol.kair.otaiilody,1,sheoe.arxor.eesy.qopcheoain.orkchdy.daiin.oteedy.kol.kair.otaiilody,sheoe.arxor.eesy.qopcheoain.orkchdy.daiin.oteedy.kol.kair.otaiilody,sheoe.arxor.eesy.qopcheoain.orkchdy.daiin.oteedy.kol.kair.otaiilody,False,many_dots
f105v,f105v.P.28;H,f105v.P.28,H,oeoar.ar.al.odor.aiil.otaiin,1,oeoar.ar.al.odor.aiil.otaiin,oeoar.ar.al.odor.aiil.otaiin,oeoar.ar.al.odor.aiil.otaiin,False,many_dots
f105v,f105v.P.29;H,f105v.P.29,H,tdol.tor.oaldar.aiir.otokeedy.karody.qoeedy.sho.qopchedy.daiin.opairam,1,tdol.tor.oaldar.aiir.otokeedy.karody.qoeedy.sho.qopchedy.daiin.opairam,tdol.tor.oaldar.aiir.otokeedy.karody.qoeedy.sho.qopchedy.daiin.opairam,tdol.tor.oaldar.aiir.otokeedy.karody.qoeedy.sho.qopchedy.daiin.opairam,False,many_dots
f105v,f105v.P.30;H,f105v.P.30,H,dchedy.cheey.qokor.otaiin.otair.otair.okeedy.taiin.aiin.s.aiin.sy,1,dchedy.cheey.qokor.otaiin.otair.otair.okeedy.taiin.aiin.s.aiin.sy,dchedy.cheey.qokor.otaiin.otair.otair.okeedy.taiin.aiin.s.aiin.sy,dchedy.cheey.qokor.otaiin.otair.otair.okeedy.taiin.aiin.s.aiin.sy,False,many_dots
f105v,f105v.P.31;H,f105v.P.31,H,ychtaiis.aiichy.dol.aiin.otaiin.aiidy.okchd.otor.daiin,1,ychtaiis.aiichy.dol.aiin.otaiin.aiidy.okchd.otor.daiin,ychtaiis.aiichy.dol.aiin.otaiin.aiidy.okchd.otor.daiin,ychtaiis.aiichy.dol.aiin.otaiin.aiidy.okchd.otor.daiin,False,many_dots
f105v,f105v.P.32;H,f105v.P.32,H,poar.keeo.daiin.qoair.ar.aiphhey.qoeedeody.qokaiin.qotedais.aporair.apy,1,poar.keeo.daiin.qoair.ar.aiphhey.qoeedeody.qokaiin.qotedais.aporair.apy,poar.keeo.daiin.qoair.ar.aiphhey.qoeedeody.qokaiin.qotedais.aporair.apy,poar.keeo.daiin.qoair.ar.aiphhey.qoeedeody.qokaiin.qotedais.aporair.apy,False,many_dots
f105v,f105v.P.33;H,f105v.P.33,H,lsheody.tair.oteey.oteeo.ol.otaiin.okeey.qokaiin.ar.aiir.al.dal,1,lsheody.tair.oteey.oteeo.ol.otaiin.okeey.qokaiin.ar.aiir.al.dal,lsheody.tair.oteey.oteeo.ol.otaiin.okeey.qokaiin.ar.aiir.al.dal,lsheody.tair.oteey.oteeo.ol.otaiin.okeey.qokaiin.ar.aiir.al.dal,False,many_dots
f105v,f105v.P.34;H,f105v.P.34,H,sheeo.daiin.chsd.qokeeey.dair.okaiin.otaiin.chedaiin.olkal.lkl.dain,1,sheeo.daiin.chsd.qokeeey.dair.okaiin.otaiin.chedaiin.olkal.lkl.dain,sheeo.daiin.chsd.qokeeey.dair.okaiin.otaiin.chedaiin.olkal.lkl.dain,sheeo.daiin.chsd.qokeeey.dair.okaiin.otaiin.chedaiin.olkal.lkl.dain,False,many_dots
f105v,f105v.P.35;H,f105v.P.35,H,doee.okcheeo.lkaiin.otcheedy.chor.aiin.odaiin.chedy.otaiin.al.kaishd,1,doee.okcheeo.lkaiin.otcheedy.chor.aiin.odaiin.chedy.otaiin.al.kaishd,doee.okcheeo.lkaiin.otcheedy.chor.aiin.odaiin.chedy.otaiin.al.kaishd,doee.okcheeo.lkaiin.otcheedy.chor.aiin.odaiin.chedy.otaiin.al.kaishd,False,many_dots
f105v,f105v.P.36;H,f105v.P.36,H,laiin.sheod.okeeody.qoaiin.ytaiin.otair.chdal.dydaim.chdaiin.ockhhy,1,laiin.sheod.okeeody.qoaiin.ytaiin.otair.chdal.dydaim.chdaiin.ockhhy,laiin.sheod.okeeody.qoaiin.ytaiin.otair.chdal.dydaim.chdaiin.ockhhy,laiin.sheod.okeeody.qoaiin.ytaiin.otair.chdal.dydaim.chdaiin.ockhhy,False,many_dots
f105v,f105v.P.37;H,f105v.P.37,H,yshey.ckhy.sheo.qoeeo.lkaiin.chs.okol.tchdy.sheeey.okaiin.ar.aildy,1,yshey.ckhy.sheo.qoeeo.lkaiin.chs.okol.tchdy.sheeey.okaiin.ar.aildy,yshey.ckhy.sheo.qoeeo.lkaiin.chs.okol.tchdy.sheeey.okaiin.ar.aildy,yshey.ckhy.sheo.qoeeo.lkaiin.chs.okol.tchdy.sheeey.okaiin.ar.aildy,False,many_dots
f105v,f105v.P.38;H,f105v.P.38,H,cheody.oaiir.aiin.okshey,1,cheody.oaiir.aiin.okshey,cheody.oaiir.aiin.okshey,cheody.oaiir.aiin.okshey,False,
f106r,f106r,f106r,,,,,,,False,
f106r,f106r.P.1;H,f106r.P.1,H,pshdar.shoefy.yteedy.shol.korchy.sheky.otchedy.okshed.qotedy.qoted.yteeody,1,pshdar.shoefy.yteedy.shol.korchy.sheky.otchedy.okshed.qotedy.qoted.yteeody,pshdar.shoefy.yteedy.shol.korchy.sheky.otchedy.okshed.qotedy.qoted.yteeody,pshdar.shoefy.yteedy.shol.korchy.sheky.otchedy.okshed.qotedy.qoted.yteeody,False,many_dots
f106r,f106r.P.2;H,f106r.P.2,H,shedchy.ytchedy.chees.otshes.okcho.chdy.qoteedy.ched.chedy.chedy.qotar.rod,1,shedchy.ytchedy.chees.otshes.okcho.chdy.qoteedy.ched.chedy.chedy.qotar.rod,shedchy.ytchedy.chees.otshes.okcho.chdy.qoteedy.ched.chedy.chedy.qotar.rod,shedchy.ytchedy.chees.otshes.okcho.chdy.qoteedy.ched.chedy.chedy.qotar.rod,False,many_dots
f106r,f106r.P.3;H,f106r.P.3,H,dshes.lchedy.lkchedy.ytchdy.orcheos,1,dshes.lchedy.lkchedy.ytchdy.orcheos,dshes.lchedy.lkchedy.ytchdy.orcheos,dshes.lchedy.lkchedy.ytchdy.orcheos,False,many_dots
f106r,f106r.P.4;H,f106r.P.4,H,pcheo.dair.okchedy.olkeeedy.or.arody.qopchdy.shol.fchdy.cheoky.lchedy.qokam,1,pcheo.dair.okchedy.olkeeedy.or.arody.qopchdy.shol.fchdy.cheoky.lchedy.qokam,pcheo.dair.okchedy.olkeeedy.or.arody.qopchdy.shol.fchdy.cheoky.lchedy.qokam,pcheo.dair.okchedy.olkeeedy.or.arody.qopchdy.shol.fchdy.cheoky.lchedy.qokam,False,many_dots
f106r,f106r.P.5;H,f106r.P.5,H,ysheor.aiin.char.okaiin.qokeechy.checkhy.qokeod.ar.qokeo.lkeo.leeo.ram,1,ysheor.aiin.char.okaiin.qokeechy.checkhy.qokeod.ar.qokeo.lkeo.leeo.ram,ysheor.aiin.char.okaiin.qokeechy.checkhy.qokeod.ar.qokeo.lkeo.leeo.ram,ysheor.aiin.char.okaiin.qokeechy.checkhy.qokeod.ar.qokeo.lkeo.leeo.ram,False,many_dots
f106r,f106r.P.6;H,f106r.P.6,H,shor.sheor.orkchsd.otairor.qokeeo.raiin.qokeeo.lchedy.olchedy.qokeol.qoky,1,shor.sheor.orkchsd.otairor.qokeeo.raiin.qokeeo.lchedy.olchedy.qokeol.qoky,shor.sheor.orkchsd.otairor.qokeeo.raiin.qokeeo.lchedy.olchedy.qokeol.qoky,shor.sheor.orkchsd.otairor.qokeeo.raiin.qokeeo.lchedy.olchedy.qokeol.qoky,False,many_dots
f106r,f106r.P.7;H,f106r.P.7,H,olched.qoiin.ychedy.qokam.sheol.qokor.cheees,1,olched.qoiin.ychedy.qokam.sheol.qokor.cheees,olched.qoiin.ychedy.qokam.sheol.qokor.cheees,olched.qoiin.ychedy.qokam.sheol.qokor.cheees,False,many_dots
f106r,f106r.P.8;H,f106r.P.8,H,porarchy.oror.olkaiin.shedy.oteedy.qotor.qoteedo.qoteedy.dair.okeedaim,1,porarchy.oror.olkaiin.shedy.oteedy.qotor.qoteedo.qoteedy.dair.okeedaim,porarchy.oror.olkaiin.shedy.oteedy.qotor.qoteedo.qoteedy.dair.okeedaim,porarchy.oror.olkaiin.shedy.oteedy.qotor.qoteedo.qoteedy.dair.okeedaim,False,many_dots
f106r,f106r.P.9;H,f106r.P.9,H,ychor.chol.qokain.chocphol.lchedy.qocheo.qokar,1,ychor.chol.qokain.chocphol.lchedy.qocheo.qokar,ychor.chol.qokain.chocphol.lchedy.qocheo.qokar,ychor.chol.qokain.chocphol.lchedy.qocheo.qokar,False,many_dots
f106r,f106r.P.10;H,f106r.P.10,H,pshoair.lkeeshedy.qokain.cheoly.qokedy.lchedy.qokedy.otedy.qotoky,1,pshoair.lkeeshedy.qokain.cheoly.qokedy.lchedy.qokedy.otedy.qotoky,pshoair.lkeeshedy.qokain.cheoly.qokedy.lchedy.qokedy.otedy.qotoky,pshoair.lkeeshedy.qokain.cheoly.qokedy.lchedy.qokedy.otedy.qotoky,False,many_dots
f106r,f106r.P.11;H,f106r.P.11,H,sar.aiin.cheol.aiin.cheokey.raiin.chokar.cholky.okeees.aiin.okeey.lchg,1,sar.aiin.cheol.aiin.cheokey.raiin.chokar.cholky.okeees.aiin.okeey.lchg,sar.aiin.cheol.aiin.cheokey.raiin.chokar.cholky.okeees.aiin.okeey.lchg,sar.aiin.cheol.aiin.cheokey.raiin.chokar.cholky.okeees.aiin.okeey.lchg,False,many_dots
f106r,f106r.P.12;H,f106r.P.12,H,okeey.lcheedy.olkeey.qokeeo.dchedy,1,okeey.lcheedy.olkeey.qokeeo.dchedy,okeey.lcheedy.olkeey.qokeeo.dchedy,okeey.lcheedy.olkeey.qokeeo.dchedy,False,many_dots
f106r,f106r.P.13;H,f106r.P.13,H,pcheol.sheokaiin.otey.qokeeor.sheo.aiin.otchey.pcheo.ror.aiin.daiin.opal,1,pcheol.sheokaiin.otey.qokeeor.sheo.aiin.otchey.pcheo.ror.aiin.daiin.opal,pcheol.sheokaiin.otey.qokeeor.sheo.aiin.otchey.pcheo.ror.aiin.daiin.opal,pcheol.sheokaiin.otey.qokeeor.sheo.aiin.otchey.pcheo.ror.aiin.daiin.opal,False,many_dots
f106r,f106r.P.14;H,f106r.P.14,H,ychol.okaiin.olcheey.dolchedy.otais.otal.chedy.okeor,1,ychol.okaiin.olcheey.dolchedy.otais.otal.chedy.okeor,ychol.okaiin.olcheey.dolchedy.otais.otal.chedy.okeor,ychol.okaiin.olcheey.dolchedy.otais.otal.chedy.okeor,False,many_dots
f106r,f106r.P.15;H,f106r.P.15,H,podaroar.oteeolchor.shol.tchedy.chotar.opchedy.opches.aiin.okchdam,1,podaroar.oteeolchor.shol.tchedy.chotar.opchedy.opches.aiin.okchdam,podaroar.oteeolchor.shol.tchedy.chotar.opchedy.opches.aiin.okchdam,podaroar.oteeolchor.shol.tchedy.chotar.opchedy.opches.aiin.okchdam,False,many_dots
f106r,f106r.P.16;H,f106r.P.16,H,sain.oin.okain.aiin.arol.ocheedy.lkeeeody.daiin.chedar.okol.otar.chdam,1,sain.oin.okain.aiin.arol.ocheedy.lkeeeody.daiin.chedar.okol.otar.chdam,sain.oin.okain.aiin.arol.ocheedy.lkeeeody.daiin.chedar.okol.otar.chdam,sain.oin.okain.aiin.arol.ocheedy.lkeeeody.daiin.chedar.okol.otar.chdam,False,many_dots
f106r,f106r.P.17;H,f106r.P.17,H,yochor.lshedy.qockhey.qokedain.or.aiin.chodar,1,yochor.lshedy.qockhey.qokedain.or.aiin.chodar,yochor.lshedy.qockhey.qokedain.or.aiin.chodar,yochor.lshedy.qockhey.qokedain.or.aiin.chodar,False,many_dots
f106r,f106r.P.18;H,f106r.P.18,H,kshed.dsheol.qokeedy.otol.okeedy.lkeedar.sheopchy.qopchy.qotolchy.qoty.chdy,1,kshed.dsheol.qokeedy.otol.okeedy.lkeedar.sheopchy.qopchy.qotolchy.qoty.chdy,kshed.dsheol.qokeedy.otol.okeedy.lkeedar.sheopchy.qopchy.qotolchy.qoty.chdy,kshed.dsheol.qokeedy.otol.okeedy.lkeedar.sheopchy.qopchy.qotolchy.qoty.chdy,False,many_dots
f106r,f106r.P.19;H,f106r.P.19,H,otchedy.qokeey.shosaiin.qokaiin.okain.cholkeeey.ltal.olcheey.qotchoraiin.y,1,otchedy.qokeey.shosaiin.qokaiin.okain.cholkeeey.ltal.olcheey.qotchoraiin.y,otchedy.qokeey.shosaiin.qokaiin.okain.cholkeeey.ltal.olcheey.qotchoraiin.y,otchedy.qokeey.shosaiin.qokaiin.okain.cholkeeey.ltal.olcheey.qotchoraiin.y,False,many_dots
f106r,f106r.P.20;H,f106r.P.20,H,ytaiin.cheey.qokaiin.shaiin.qokeedy.sail.chedy.cheodal.qochedy.qokaiin,1,ytaiin.cheey.qokaiin.shaiin.qokeedy.sail.chedy.cheodal.qochedy.qokaiin,ytaiin.cheey.qokaiin.shaiin.qokeedy.sail.chedy.cheodal.qochedy.qokaiin,ytaiin.cheey.qokaiin.shaiin.qokeedy.sail.chedy.cheodal.qochedy.qokaiin,False,many_dots
f106r,f106r.P.21;H,f106r.P.21,H,olkeedy.qokchedy.cheo.lkeedy.chearaiin.okain,1,olkeedy.qokchedy.cheo.lkeedy.chearaiin.okain,olkeedy.qokchedy.cheo.lkeedy.chearaiin.okain,olkeedy.qokchedy.cheo.lkeedy.chearaiin.okain,False,many_dots
f106r,f106r.P.22;H,f106r.P.22,H,tshodair.olkeees.odain.qokeedy.opchor.aror.pcheeody.daiir.opchedy.opchody,1,tshodair.olkeees.odain.qokeedy.opchor.aror.pcheeody.daiir.opchedy.opchody,tshodair.olkeees.odain.qokeedy.opchor.aror.pcheeody.daiir.opchedy.opchody,tshodair.olkeees.odain.qokeedy.opchor.aror.pcheeody.daiir.opchedy.opchody,False,many_dots
f106r,f106r.P.23;H,f106r.P.23,H,ychedy.qckhedy.dair.al.qokedy.shecphy.qokchy.otedy.dar.aror,1,ychedy.qckhedy.dair.al.qokedy.shecphy.qokchy.otedy.dar.aror,ychedy.qckhedy.dair.al.qokedy.shecphy.qokchy.otedy.dar.aror,ychedy.qckhedy.dair.al.qokedy.shecphy.qokchy.otedy.dar.aror,False,many_dots
f106r,f106r.P.24;H,f106r.P.24,H,podshedy.qokchedy.lkechor.otchodar.cho.lky.chedar.otaiin.chkchedaram,1,podshedy.qokchedy.lkechor.otchodar.cho.lky.chedar.otaiin.chkchedaram,podshedy.qokchedy.lkechor.otchodar.cho.lky.chedar.otaiin.chkchedaram,podshedy.qokchedy.lkechor.otchodar.cho.lky.chedar.otaiin.chkchedaram,False,many_dots
f106r,f106r.P.25;H,f106r.P.25,H,soraiin.cheeo.lo.lchey.qokaiin.shedy.okain.shear.qokain.chees.ykarain,1,soraiin.cheeo.lo.lchey.qokaiin.shedy.okain.shear.qokain.chees.ykarain,soraiin.cheeo.lo.lchey.qokaiin.shedy.okain.shear.qokain.chees.ykarain,soraiin.cheeo.lo.lchey.qokaiin.shedy.okain.shear.qokain.chees.ykarain,False,many_dots
f106r,f106r.P.26;H,f106r.P.26,H,ycheeo.lkeey,1,ycheeo.lkeey,ycheeo.lkeey,ycheeo.lkeey,False,
f106r,f106r.P.27;H,f106r.P.27,H,tcheoko.lkshedy.qokaiin.lky.raiin.chy.rody.chlar.cheeorfor.cheoly,1,tcheoko.lkshedy.qokaiin.lky.raiin.chy.rody.chlar.cheeorfor.cheoly,tcheoko.lkshedy.qokaiin.lky.raiin.chy.rody.chlar.cheeorfor.cheoly,tcheoko.lkshedy.qokaiin.lky.raiin.chy.rody.chlar.cheeorfor.cheoly,False,many_dots
f106r,f106r.P.28;H,f106r.P.28,H,okaiin.ol.lcho.rcheo.raiin.qokaiin.chey.chokaiin.chear.ar.ol.rarolchl,1,okaiin.ol.lcho.rcheo.raiin.qokaiin.chey.chokaiin.chear.ar.ol.rarolchl,okaiin.ol.lcho.rcheo.raiin.qokaiin.chey.chokaiin.chear.ar.ol.rarolchl,okaiin.ol.lcho.rcheo.raiin.qokaiin.chey.chokaiin.chear.ar.ol.rarolchl,False,many_dots
f106r,f106r.P.29;H,f106r.P.29,H,,,,,,False,
f106r,f106r.P.30;H,f106r.P.30,H,ycheeo.lkaiin.cho.ror.sheol.kain.shor.sar.aiiry.sheo.al.kairam,1,ycheeo.lkaiin.cho.ror.sheol.kain.shor.sar.aiiry.sheo.al.kairam,ycheeo.lkaiin.cho.ror.sheol.kain.shor.sar.aiiry.sheo.al.kairam,ycheeo.lkaiin.cho.ror.sheol.kain.shor.sar.aiiry.sheo.al.kairam,False,many_dots
f106r,f106r.P.31;H,f106r.P.31,H,yshar.chkar.aiiiky.ral.cheol.oraiin,1,yshar.chkar.aiiiky.ral.cheol.oraiin,yshar.chkar.aiiiky.ral.cheol.oraiin,yshar.chkar.aiiiky.ral.cheol.oraiin,False,many_dots
f106r,f106r.P.32;H,f106r.P.32,H,poral.sho.keeody.qokain.chckhy.olteeedy.qopches.al.karchy.qotedary,1,poral.sho.keeody.qokain.chckhy.olteeedy.qopches.al.karchy.qotedary,poral.sho.keeody.qokain.chckhy.olteeedy.qopches.al.karchy.qotedary,poral.sho.keeody.qokain.chckhy.olteeedy.qopches.al.karchy.qotedary,False,many_dots
f106r,f106r.P.33;H,f106r.P.33,H,ycheol.chokaiin.sheody.chody.qokaiin.ar.akair.aiir.okaly,1,ycheol.chokaiin.sheody.chody.qokaiin.ar.akair.aiir.okaly,ycheol.chokaiin.sheody.chody.qokaiin.ar.akair.aiir.okaly,ycheol.chokaiin.sheody.chody.qokaiin.ar.akair.aiir.okaly,False,many_dots
f106r,f106r.P.34;H,f106r.P.34,H,tcheorsho.lkshey.lpcheo.ro.lpchey.oporaiin.chpchy.qopcheody.qotar.ain,1,tcheorsho.lkshey.lpcheo.ro.lpchey.oporaiin.chpchy.qopcheody.qotar.ain,tcheorsho.lkshey.lpcheo.ro.lpchey.oporaiin.chpchy.qopcheody.qotar.ain,tcheorsho.lkshey.lpcheo.ro.lpchey.oporaiin.chpchy.qopcheody.qotar.ain,False,many_dots
f106r,f106r.P.35;H,f106r.P.35,H,okaiin.choky.lkar.chdy.lchedy,1,okaiin.choky.lkar.chdy.lchedy,okaiin.choky.lkar.chdy.lchedy,okaiin.choky.lkar.chdy.lchedy,False,many_dots
f106r,f106r.P.36;H,f106r.P.36,H,psheodalo.dar.sheodal.qotedy.qotes.aiin.okalal.shdy.otaiin.shedy,1,psheodalo.dar.sheodal.qotedy.qotes.aiin.okalal.shdy.otaiin.shedy,psheodalo.dar.sheodal.qotedy.qotes.aiin.okalal.shdy.otaiin.shedy,psheodalo.dar.sheodal.qotedy.qotes.aiin.okalal.shdy.otaiin.shedy,False,many_dots
f106r,f106r.P.37;H,f106r.P.37,H,tchodaiin.tcheo.dlchy,1,tchodaiin.tcheo.dlchy,tchodaiin.tcheo.dlchy,tchodaiin.tcheo.dlchy,False,
f106r,f106r.P.38;H,f106r.P.38,H,pshodaiin.opchy.shoteeody.shotchey.yteey.sholfaiin.opchdy.lchdy.dol,1,pshodaiin.opchy.shoteeody.shotchey.yteey.sholfaiin.opchdy.lchdy.dol,pshodaiin.opchy.shoteeody.shotchey.yteey.sholfaiin.opchdy.lchdy.dol,pshodaiin.opchy.shoteeody.shotchey.yteey.sholfaiin.opchdy.lchdy.dol,False,many_dots
f106r,f106r.P.39;H,f106r.P.39,H,ycheool.cheeey.ol.aiin.cheody.laiiin.chekol.cheey.okchar.aiin.aloal,1,ycheool.cheeey.ol.aiin.cheody.laiiin.chekol.cheey.okchar.aiin.aloal,ycheool.cheeey.ol.aiin.cheody.laiiin.chekol.cheey.okchar.aiin.aloal,ycheool.cheeey.ol.aiin.cheody.laiiin.chekol.cheey.okchar.aiin.aloal,False,many_dots
f106r,f106r.P.40;H,f106r.P.40,H,shaiin.ar.aiin.sheey.lkaiin.sheedy.shedy.qokal.chey.okaiin.chdaldy,1,shaiin.ar.aiin.sheey.lkaiin.sheedy.shedy.qokal.chey.okaiin.chdaldy,shaiin.ar.aiin.sheey.lkaiin.sheedy.shedy.qokal.chey.okaiin.chdaldy,shaiin.ar.aiin.sheey.lkaiin.sheedy.shedy.qokal.chey.okaiin.chdaldy,False,many_dots
f106r,f106r.P.41;H,f106r.P.41,H,dair.al.sheod.shedy.chol.chedy.cheol.shory,1,dair.al.sheod.shedy.chol.chedy.cheol.shory,dair.al.sheod.shedy.chol.chedy.cheol.shory,dair.al.sheod.shedy.chol.chedy.cheol.shory,False,many_dots
f106r,f106r.P.42;H,f106r.P.42,H,pcheodar.shol.kain.okshchedy.qoteey.shotchy.qoty.lpaiin.shedy.lar,1,pcheodar.shol.kain.okshchedy.qoteey.shotchy.qoty.lpaiin.shedy.lar,pcheodar.shol.kain.okshchedy.qoteey.shotchy.qoty.lpaiin.shedy.lar,pcheodar.shol.kain.okshchedy.qoteey.shotchy.qoty.lpaiin.shedy.lar,False,many_dots
f106r,f106r.P.43;H,f106r.P.43,H,daiiral.sheol.daiin.otedy.qokain.akar.cheor.al.taiin.chekal.otaras,1,daiiral.sheol.daiin.otedy.qokain.akar.cheor.al.taiin.chekal.otaras,daiiral.sheol.daiin.otedy.qokain.akar.cheor.al.taiin.chekal.otaras,daiiral.sheol.daiin.otedy.qokain.akar.cheor.al.taiin.chekal.otaras,False,many_dots
f106r,f106r.P.44;H,f106r.P.44,H,dshedy.qoteey.otaiin.chy.chealol.chlchd.aiin.oty.otair.otaiikam,1,dshedy.qoteey.otaiin.chy.chealol.chlchd.aiin.oty.otair.otaiikam,dshedy.qoteey.otaiin.chy.chealol.chlchd.aiin.oty.otair.otaiikam,dshedy.qoteey.otaiin.chy.chealol.chlchd.aiin.oty.otair.otaiikam,False,many_dots
f106r,f106r.P.45;H,f106r.P.45,H,ysheedal.okain.okain.otar.kaiin.chdalkair.olkair.alkeedy.okal,1,ysheedal.okain.okain.otar.kaiin.chdalkair.olkair.alkeedy.okal,ysheedal.okain.okain.otar.kaiin.chdalkair.olkair.alkeedy.okal,ysheedal.okain.okain.otar.kaiin.chdalkair.olkair.alkeedy.okal,False,many_dots
f106r,f106r.P.46;H,f106r.P.46,H,sotchdaiin.shodaiin.otedy.qokeedy.qokaiin.ykar.qokain.cheedy.lol,1,sotchdaiin.shodaiin.otedy.qokeedy.qokaiin.ykar.qokain.cheedy.lol,sotchdaiin.shodaiin.otedy.qokeedy.qokaiin.ykar.qokain.cheedy.lol,sotchdaiin.shodaiin.otedy.qokeedy.qokaiin.ykar.qokain.cheedy.lol,False,many_dots
f106r,f106r.P.47;H,f106r.P.47,H,ycheoar.okain.qokain.char.oky.cheokam,1,ycheoar.okain.qokain.char.oky.cheokam,ycheoar.okain.qokain.char.oky.cheokam,ycheoar.okain.qokain.char.oky.cheokam,False,many_dots
f106v,f106v,f106v,,,,,,,False,
f106v,f106v.P.1;H,f106v.P.1,H,fsheda.loain.opaiiral.oteo.daiin.chopchy.otair.kar.alalor.aiin.aly.kar,1,fsheda.loain.opaiiral.oteo.daiin.chopchy.otair.kar.alalor.aiin.aly.kar,fsheda.loain.opaiiral.oteo.daiin.chopchy.otair.kar.alalor.aiin.aly.kar,fsheda.loain.opaiiral.oteo.daiin.chopchy.otair.kar.alalor.aiin.aly.kar,False,many_dots
f106v,f106v.P.2;H,f106v.P.2,H,daiin.al.sheeodar.ychtain.chor.otar.qokar.okar.shed.sheo.keor.ain.amchy,1,daiin.al.sheeodar.ychtain.chor.otar.qokar.okar.shed.sheo.keor.ain.amchy,daiin.al.sheeodar.ychtain.chor.otar.qokar.okar.shed.sheo.keor.ain.amchy,daiin.al.sheeodar.ychtain.chor.otar.qokar.okar.shed.sheo.keor.ain.amchy,False,many_dots
f106v,f106v.P.3;H,f106v.P.3,H,yshedaiin.shckhy.cheokchy.sar.al.cholchedy.ytain.otar.ol.chdy.daly.lody,1,yshedaiin.shckhy.cheokchy.sar.al.cholchedy.ytain.otar.ol.chdy.daly.lody,yshedaiin.shckhy.cheokchy.sar.al.cholchedy.ytain.otar.ol.chdy.daly.lody,yshedaiin.shckhy.cheokchy.sar.al.cholchedy.ytain.otar.ol.chdy.daly.lody,False,many_dots
f106v,f106v.P.4;H,f106v.P.4,H,ycheoto.lsheo.aiin.chcthy.okain.chdal.chdam.charam,1,ycheoto.lsheo.aiin.chcthy.okain.chdal.chdam.charam,ycheoto.lsheo.aiin.chcthy.okain.chdal.chdam.charam,ycheoto.lsheo.aiin.chcthy.okain.chdal.chdam.charam,False,many_dots
f106v,f106v.P.5;H,f106v.P.5,H,tshoar.oeey.qokain.shypchedy.opched.qopchedy.otaiin.chepar.aiin.octhy.dair.ry,1,tshoar.oeey.qokain.shypchedy.opched.qopchedy.otaiin.chepar.aiin.octhy.dair.ry,tshoar.oeey.qokain.shypchedy.opched.qopchedy.otaiin.chepar.aiin.octhy.dair.ry,tshoar.oeey.qokain.shypchedy.opched.qopchedy.otaiin.chepar.aiin.octhy.dair.ry,False,many_dots
